Prime,Buckets,,,Groupings,Label,groupings
89633,89601 up to 89700,,,,,
89653,89601 up to 89700,,,,,
89657,89601 up to 89700,,,,,
89659,89601 up to 89700,,,,,
89669,89601 up to 89700,,,,,
89671,89601 up to 89700,,,,,
89681,89601 up to 89700,,,,,
89689,89601 up to 89700,,,,,
89753,89701 up to 89800,,,,,
89759,89701 up to 89800,,,,,
89767,89701 up to 89800,,,,,
89779,89701 up to 89800,,,,,
89783,89701 up to 89800,,,,,
89797,89701 up to 89800,,,,,
89809,89801 up to 89900,,,,,
89819,89801 up to 89900,,,,,
89821,89801 up to 89900,,,,,
89833,89801 up to 89900,,,,,
89839,89801 up to 89900,,,,,
89849,89801 up to 89900,,,,,
89867,89801 up to 89900,,,,,
89891,89801 up to 89900,,,,,
89897,89801 up to 89900,,,,,
89899,89801 up to 89900,,,,,
89909,89901 up to 90000,,,,,
89917,89901 up to 90000,,,,,
89923,89901 up to 90000,,,,,
89939,89901 up to 90000,,,,,
89959,89901 up to 90000,,,,,
89963,89901 up to 90000,,,,,
89977,89901 up to 90000,,,,,
89983,89901 up to 90000,,,,,
89989,89901 up to 90000,,,,,
90001,90001 up to 90100,,,,,
90007,90001 up to 90100,,,,,
90011,90001 up to 90100,,,,,
90017,90001 up to 90100,,,,,
90019,90001 up to 90100,,,,,
90023,90001 up to 90100,,,,,
90031,90001 up to 90100,,,,,
90053,90001 up to 90100,,,,,
90059,90001 up to 90100,,,,,
90067,90001 up to 90100,,,,,
90071,90001 up to 90100,,,,,
90073,90001 up to 90100,,,,,
90089,90001 up to 90100,,,,,
90107,90101 up to 90200,,,,,
90121,90101 up to 90200,,,,,
90127,90101 up to 90200,,,,,
90149,90101 up to 90200,,,,,
90163,90101 up to 90200,,,,,
90173,90101 up to 90200,,,,,
90187,90101 up to 90200,,,,,
90191,90101 up to 90200,,,,,
90197,90101 up to 90200,,,,,
90199,90101 up to 90200,,,,,
90203,90201 up to 90300,,,,,
90217,90201 up to 90300,,,,,
90227,90201 up to 90300,,,,,
90239,90201 up to 90300,,,,,
90247,90201 up to 90300,,,,,
90263,90201 up to 90300,,,,,
90271,90201 up to 90300,,,,,
90281,90201 up to 90300,,,,,
90289,90201 up to 90300,,,,,
90313,90301 up to 90400,,,,,
90353,90301 up to 90400,,,,,
90359,90301 up to 90400,,,,,
90371,90301 up to 90400,,,,,
90373,90301 up to 90400,,,,,
90379,90301 up to 90400,,,,,
90397,90301 up to 90400,,,,,
90401,90401 up to 90500,,,,,
90403,90401 up to 90500,,,,,
90407,90401 up to 90500,,,,,
90437,90401 up to 90500,,,,,
90439,90401 up to 90500,,,,,
90469,90401 up to 90500,,,,,
90473,90401 up to 90500,,,,,
90481,90401 up to 90500,,,,,
90499,90401 up to 90500,,,,,
90511,90501 up to 90600,,,,,
90523,90501 up to 90600,,,,,
90527,90501 up to 90600,,,,,
90529,90501 up to 90600,,,,,
90533,90501 up to 90600,,,,,
90547,90501 up to 90600,,,,,
90583,90501 up to 90600,,,,,
90599,90501 up to 90600,,,,,
90617,90601 up to 90700,,,,,
90619,90601 up to 90700,,,,,
90631,90601 up to 90700,,,,,
90641,90601 up to 90700,,,,,
90647,90601 up to 90700,,,,,
90659,90601 up to 90700,,,,,
90677,90601 up to 90700,,,,,
90679,90601 up to 90700,,,,,
90697,90601 up to 90700,,,,,
90703,90701 up to 90800,,,,,
90709,90701 up to 90800,,,,,
90731,90701 up to 90800,,,,,
90749,90701 up to 90800,,,,,
90787,90701 up to 90800,,,,,
90793,90701 up to 90800,,,,,
90803,90801 up to 90900,,,,,
90821,90801 up to 90900,,,,,
90823,90801 up to 90900,,,,,
90833,90801 up to 90900,,,,,
90841,90801 up to 90900,,,,,
90847,90801 up to 90900,,,,,
90863,90801 up to 90900,,,,,
90887,90801 up to 90900,,,,,
90901,90901 up to 91000,,,,,
90907,90901 up to 91000,,,,,
90911,90901 up to 91000,,,,,
90917,90901 up to 91000,,,,,
90931,90901 up to 91000,,,,,
90947,90901 up to 91000,,,,,
90971,90901 up to 91000,,,,,
90977,90901 up to 91000,,,,,
90989,90901 up to 91000,,,,,
90997,90901 up to 91000,,,,,
91009,91001 up to 91100,,,,,
91019,91001 up to 91100,,,,,
91033,91001 up to 91100,,,,,
91079,91001 up to 91100,,,,,
91081,91001 up to 91100,,,,,
91097,91001 up to 91100,,,,,
91099,91001 up to 91100,,,,,
91121,91101 up to 91200,,,,,
91127,91101 up to 91200,,,,,
91129,91101 up to 91200,,,,,
91139,91101 up to 91200,,,,,
91141,91101 up to 91200,,,,,
91151,91101 up to 91200,,,,,
91153,91101 up to 91200,,,,,
91159,91101 up to 91200,,,,,
91163,91101 up to 91200,,,,,
91183,91101 up to 91200,,,,,
91193,91101 up to 91200,,,,,
91199,91101 up to 91200,,,,,
91229,91201 up to 91300,,,,,
91237,91201 up to 91300,,,,,
91243,91201 up to 91300,,,,,
91249,91201 up to 91300,,,,,
91253,91201 up to 91300,,,,,
91283,91201 up to 91300,,,,,
91291,91201 up to 91300,,,,,
91297,91201 up to 91300,,,,,
91303,91301 up to 91400,,,,,
91309,91301 up to 91400,,,,,
91331,91301 up to 91400,,,,,
91367,91301 up to 91400,,,,,
91369,91301 up to 91400,,,,,
91373,91301 up to 91400,,,,,
91381,91301 up to 91400,,,,,
91387,91301 up to 91400,,,,,
91393,91301 up to 91400,,,,,
91397,91301 up to 91400,,,,,
91411,91401 up to 91500,,,,,
91423,91401 up to 91500,,,,,
91433,91401 up to 91500,,,,,
91453,91401 up to 91500,,,,,
91457,91401 up to 91500,,,,,
91459,91401 up to 91500,,,,,
91463,91401 up to 91500,,,,,
91493,91401 up to 91500,,,,,
91499,91401 up to 91500,,,,,
91513,91501 up to 91600,,,,,
91529,91501 up to 91600,,,,,
91541,91501 up to 91600,,,,,
91571,91501 up to 91600,,,,,
91573,91501 up to 91600,,,,,
91577,91501 up to 91600,,,,,
91583,91501 up to 91600,,,,,
91591,91501 up to 91600,,,,,
91621,91601 up to 91700,,,,,
91631,91601 up to 91700,,,,,
91639,91601 up to 91700,,,,,
91673,91601 up to 91700,,,,,
91691,91601 up to 91700,,,,,
91703,91701 up to 91800,,,,,
91711,91701 up to 91800,,,,,
91733,91701 up to 91800,,,,,
91753,91701 up to 91800,,,,,
91757,91701 up to 91800,,,,,
91771,91701 up to 91800,,,,,
91781,91701 up to 91800,,,,,
91801,91801 up to 91900,,,,,
91807,91801 up to 91900,,,,,
91811,91801 up to 91900,,,,,
91813,91801 up to 91900,,,,,
91823,91801 up to 91900,,,,,
91837,91801 up to 91900,,,,,
91841,91801 up to 91900,,,,,
91867,91801 up to 91900,,,,,
91873,91801 up to 91900,,,,,
91909,91901 up to 92000,,,,,
91921,91901 up to 92000,,,,,
91939,91901 up to 92000,,,,,
91943,91901 up to 92000,,,,,
91951,91901 up to 92000,,,,,
91957,91901 up to 92000,,,,,
91961,91901 up to 92000,,,,,
91967,91901 up to 92000,,,,,
91969,91901 up to 92000,,,,,
91997,91901 up to 92000,,,,,
92003,92001 up to 92100,,,,,
92009,92001 up to 92100,,,,,
92033,92001 up to 92100,,,,,
92041,92001 up to 92100,,,,,
92051,92001 up to 92100,,,,,
92077,92001 up to 92100,,,,,
92083,92001 up to 92100,,,,,
92107,92101 up to 92200,,,,,
92111,92101 up to 92200,,,,,
92119,92101 up to 92200,,,,,
92143,92101 up to 92200,,,,,
92153,92101 up to 92200,,,,,
92173,92101 up to 92200,,,,,
92177,92101 up to 92200,,,,,
92179,92101 up to 92200,,,,,
92189,92101 up to 92200,,,,,
92203,92201 up to 92300,,,,,
92219,92201 up to 92300,,,,,
92221,92201 up to 92300,,,,,
92227,92201 up to 92300,,,,,
92233,92201 up to 92300,,,,,
92237,92201 up to 92300,,,,,
92243,92201 up to 92300,,,,,
92251,92201 up to 92300,,,,,
92269,92201 up to 92300,,,,,
92297,92201 up to 92300,,,,,
92311,92301 up to 92400,,,,,
92317,92301 up to 92400,,,,,
92333,92301 up to 92400,,,,,
92347,92301 up to 92400,,,,,
92353,92301 up to 92400,,,,,
92357,92301 up to 92400,,,,,
92363,92301 up to 92400,,,,,
92369,92301 up to 92400,,,,,
92377,92301 up to 92400,,,,,
92381,92301 up to 92400,,,,,
92383,92301 up to 92400,,,,,
92387,92301 up to 92400,,,,,
92399,92301 up to 92400,,,,,
92401,92401 up to 92500,,,,,
92413,92401 up to 92500,,,,,
92419,92401 up to 92500,,,,,
92431,92401 up to 92500,,,,,
92459,92401 up to 92500,,,,,
92461,92401 up to 92500,,,,,
92467,92401 up to 92500,,,,,
92479,92401 up to 92500,,,,,
92489,92401 up to 92500,,,,,
92503,92501 up to 92600,,,,,
92507,92501 up to 92600,,,,,
92551,92501 up to 92600,,,,,
92557,92501 up to 92600,,,,,
92567,92501 up to 92600,,,,,
92569,92501 up to 92600,,,,,
92581,92501 up to 92600,,,,,
92593,92501 up to 92600,,,,,
92623,92601 up to 92700,,,,,
92627,92601 up to 92700,,,,,
92639,92601 up to 92700,,,,,
92641,92601 up to 92700,,,,,
92647,92601 up to 92700,,,,,
92657,92601 up to 92700,,,,,
92669,92601 up to 92700,,,,,
92671,92601 up to 92700,,,,,
92681,92601 up to 92700,,,,,
92683,92601 up to 92700,,,,,
92693,92601 up to 92700,,,,,
92699,92601 up to 92700,,,,,
92707,92701 up to 92800,,,,,
92717,92701 up to 92800,,,,,
92723,92701 up to 92800,,,,,
92737,92701 up to 92800,,,,,
92753,92701 up to 92800,,,,,
92761,92701 up to 92800,,,,,
92767,92701 up to 92800,,,,,
92779,92701 up to 92800,,,,,
92789,92701 up to 92800,,,,,
92791,92701 up to 92800,,,,,
92801,92801 up to 92900,,,,,
92809,92801 up to 92900,,,,,
92821,92801 up to 92900,,,,,
92831,92801 up to 92900,,,,,
92849,92801 up to 92900,,,,,
92857,92801 up to 92900,,,,,
92861,92801 up to 92900,,,,,
92863,92801 up to 92900,,,,,
92867,92801 up to 92900,,,,,
92893,92801 up to 92900,,,,,
92899,92801 up to 92900,,,,,
92921,92901 up to 93000,,,,,
92927,92901 up to 93000,,,,,
92941,92901 up to 93000,,,,,
92951,92901 up to 93000,,,,,
92957,92901 up to 93000,,,,,
92959,92901 up to 93000,,,,,
92987,92901 up to 93000,,,,,
92993,92901 up to 93000,,,,,
93001,93001 up to 93100,,,,,
93047,93001 up to 93100,,,,,
93053,93001 up to 93100,,,,,
93059,93001 up to 93100,,,,,
93077,93001 up to 93100,,,,,
93083,93001 up to 93100,,,,,
93089,93001 up to 93100,,,,,
93097,93001 up to 93100,,,,,
93103,93101 up to 93200,,,,,
93113,93101 up to 93200,,,,,
93131,93101 up to 93200,,,,,
93133,93101 up to 93200,,,,,
93139,93101 up to 93200,,,,,
93151,93101 up to 93200,,,,,
93169,93101 up to 93200,,,,,
93179,93101 up to 93200,,,,,
93187,93101 up to 93200,,,,,
93199,93101 up to 93200,,,,,
93229,93201 up to 93300,,,,,
93239,93201 up to 93300,,,,,
93241,93201 up to 93300,,,,,
93251,93201 up to 93300,,,,,
93253,93201 up to 93300,,,,,
93257,93201 up to 93300,,,,,
93263,93201 up to 93300,,,,,
93281,93201 up to 93300,,,,,
93283,93201 up to 93300,,,,,
93287,93201 up to 93300,,,,,
93307,93301 up to 93400,,,,,
93319,93301 up to 93400,,,,,
93323,93301 up to 93400,,,,,
93329,93301 up to 93400,,,,,
93337,93301 up to 93400,,,,,
93371,93301 up to 93400,,,,,
93377,93301 up to 93400,,,,,
93383,93301 up to 93400,,,,,
93407,93401 up to 93500,,,,,
93419,93401 up to 93500,,,,,
93427,93401 up to 93500,,,,,
93463,93401 up to 93500,,,,,
93479,93401 up to 93500,,,,,
93481,93401 up to 93500,,,,,
93487,93401 up to 93500,,,,,
93491,93401 up to 93500,,,,,
93493,93401 up to 93500,,,,,
93497,93401 up to 93500,,,,,
93503,93501 up to 93600,,,,,
93523,93501 up to 93600,,,,,
93529,93501 up to 93600,,,,,
93553,93501 up to 93600,,,,,
93557,93501 up to 93600,,,,,
93559,93501 up to 93600,,,,,
93563,93501 up to 93600,,,,,
93581,93501 up to 93600,,,,,
93601,93601 up to 93700,,,,,
93607,93601 up to 93700,,,,,
93629,93601 up to 93700,,,,,
93637,93601 up to 93700,,,,,
93683,93601 up to 93700,,,,,
93701,93701 up to 93800,,,,,
93703,93701 up to 93800,,,,,
93719,93701 up to 93800,,,,,
93739,93701 up to 93800,,,,,
93761,93701 up to 93800,,,,,
93763,93701 up to 93800,,,,,
93787,93701 up to 93800,,,,,
93809,93801 up to 93900,,,,,
93811,93801 up to 93900,,,,,
93827,93801 up to 93900,,,,,
93851,93801 up to 93900,,,,,
93871,93801 up to 93900,,,,,
93887,93801 up to 93900,,,,,
93889,93801 up to 93900,,,,,
93893,93801 up to 93900,,,,,
93901,93901 up to 94000,,,,,
93911,93901 up to 94000,,,,,
93913,93901 up to 94000,,,,,
93923,93901 up to 94000,,,,,
93937,93901 up to 94000,,,,,
93941,93901 up to 94000,,,,,
93949,93901 up to 94000,,,,,
93967,93901 up to 94000,,,,,
93971,93901 up to 94000,,,,,
93979,93901 up to 94000,,,,,
93983,93901 up to 94000,,,,,
93997,93901 up to 94000,,,,,
94007,94001 up to 94100,,,,,
94009,94001 up to 94100,,,,,
94033,94001 up to 94100,,,,,
94049,94001 up to 94100,,,,,
94057,94001 up to 94100,,,,,
94063,94001 up to 94100,,,,,
94079,94001 up to 94100,,,,,
94099,94001 up to 94100,,,,,
94109,94101 up to 94200,,,,,
94111,94101 up to 94200,,,,,
94117,94101 up to 94200,,,,,
94121,94101 up to 94200,,,,,
94151,94101 up to 94200,,,,,
94153,94101 up to 94200,,,,,
94169,94101 up to 94200,,,,,
94201,94201 up to 94300,,,,,
94207,94201 up to 94300,,,,,
94219,94201 up to 94300,,,,,
94229,94201 up to 94300,,,,,
94253,94201 up to 94300,,,,,
94261,94201 up to 94300,,,,,
94273,94201 up to 94300,,,,,
94291,94201 up to 94300,,,,,
94307,94301 up to 94400,,,,,
94309,94301 up to 94400,,,,,
94321,94301 up to 94400,,,,,
94327,94301 up to 94400,,,,,
94331,94301 up to 94400,,,,,
94343,94301 up to 94400,,,,,
94349,94301 up to 94400,,,,,
94351,94301 up to 94400,,,,,
94379,94301 up to 94400,,,,,
94397,94301 up to 94400,,,,,
94399,94301 up to 94400,,,,,
94421,94401 up to 94500,,,,,
94427,94401 up to 94500,,,,,
94433,94401 up to 94500,,,,,
94439,94401 up to 94500,,,,,
94441,94401 up to 94500,,,,,
94447,94401 up to 94500,,,,,
94463,94401 up to 94500,,,,,
94477,94401 up to 94500,,,,,
94483,94401 up to 94500,,,,,
94513,94501 up to 94600,,,,,
94529,94501 up to 94600,,,,,
94531,94501 up to 94600,,,,,
94541,94501 up to 94600,,,,,
94543,94501 up to 94600,,,,,
94547,94501 up to 94600,,,,,
94559,94501 up to 94600,,,,,
94561,94501 up to 94600,,,,,
94573,94501 up to 94600,,,,,
94583,94501 up to 94600,,,,,
94597,94501 up to 94600,,,,,
94603,94601 up to 94700,,,,,
94613,94601 up to 94700,,,,,
94621,94601 up to 94700,,,,,
94649,94601 up to 94700,,,,,
94651,94601 up to 94700,,,,,
94687,94601 up to 94700,,,,,
94693,94601 up to 94700,,,,,
94709,94701 up to 94800,,,,,
94723,94701 up to 94800,,,,,
94727,94701 up to 94800,,,,,
94747,94701 up to 94800,,,,,
94771,94701 up to 94800,,,,,
94777,94701 up to 94800,,,,,
94781,94701 up to 94800,,,,,
94789,94701 up to 94800,,,,,
94793,94701 up to 94800,,,,,
94811,94801 up to 94900,,,,,
94819,94801 up to 94900,,,,,
94823,94801 up to 94900,,,,,
94837,94801 up to 94900,,,,,
94841,94801 up to 94900,,,,,
94847,94801 up to 94900,,,,,
94849,94801 up to 94900,,,,,
94873,94801 up to 94900,,,,,
94889,94801 up to 94900,,,,,
94903,94901 up to 95000,,,,,
94907,94901 up to 95000,,,,,
94933,94901 up to 95000,,,,,
94949,94901 up to 95000,,,,,
94951,94901 up to 95000,,,,,
94961,94901 up to 95000,,,,,
94993,94901 up to 95000,,,,,
94999,94901 up to 95000,,,,,
95003,95001 up to 95100,,,,,
95009,95001 up to 95100,,,,,
95021,95001 up to 95100,,,,,
95027,95001 up to 95100,,,,,
95063,95001 up to 95100,,,,,
95071,95001 up to 95100,,,,,
95083,95001 up to 95100,,,,,
95087,95001 up to 95100,,,,,
95089,95001 up to 95100,,,,,
95093,95001 up to 95100,,,,,
95101,95101 up to 95200,,,,,
95107,95101 up to 95200,,,,,
95111,95101 up to 95200,,,,,
95131,95101 up to 95200,,,,,
95143,95101 up to 95200,,,,,
95153,95101 up to 95200,,,,,
95177,95101 up to 95200,,,,,
95189,95101 up to 95200,,,,,
95191,95101 up to 95200,,,,,
95203,95201 up to 95300,,,,,
95213,95201 up to 95300,,,,,
95219,95201 up to 95300,,,,,
95231,95201 up to 95300,,,,,
95233,95201 up to 95300,,,,,
95239,95201 up to 95300,,,,,
95257,95201 up to 95300,,,,,
95261,95201 up to 95300,,,,,
95267,95201 up to 95300,,,,,
95273,95201 up to 95300,,,,,
95279,95201 up to 95300,,,,,
95287,95201 up to 95300,,,,,
95311,95301 up to 95400,,,,,
95317,95301 up to 95400,,,,,
95327,95301 up to 95400,,,,,
95339,95301 up to 95400,,,,,
95369,95301 up to 95400,,,,,
95383,95301 up to 95400,,,,,
95393,95301 up to 95400,,,,,
95401,95401 up to 95500,,,,,
95413,95401 up to 95500,,,,,
95419,95401 up to 95500,,,,,
95429,95401 up to 95500,,,,,
95441,95401 up to 95500,,,,,
95443,95401 up to 95500,,,,,
95461,95401 up to 95500,,,,,
95467,95401 up to 95500,,,,,
95471,95401 up to 95500,,,,,
95479,95401 up to 95500,,,,,
95483,95401 up to 95500,,,,,
95507,95501 up to 95600,,,,,
95527,95501 up to 95600,,,,,
95531,95501 up to 95600,,,,,
95539,95501 up to 95600,,,,,
95549,95501 up to 95600,,,,,
95561,95501 up to 95600,,,,,
95569,95501 up to 95600,,,,,
95581,95501 up to 95600,,,,,
95597,95501 up to 95600,,,,,
95603,95601 up to 95700,,,,,
95617,95601 up to 95700,,,,,
95621,95601 up to 95700,,,,,
95629,95601 up to 95700,,,,,
95633,95601 up to 95700,,,,,
95651,95601 up to 95700,,,,,
95701,95701 up to 95800,,,,,
95707,95701 up to 95800,,,,,
95713,95701 up to 95800,,,,,
95717,95701 up to 95800,,,,,
95723,95701 up to 95800,,,,,
95731,95701 up to 95800,,,,,
95737,95701 up to 95800,,,,,
95747,95701 up to 95800,,,,,
95773,95701 up to 95800,,,,,
95783,95701 up to 95800,,,,,
95789,95701 up to 95800,,,,,
95791,95701 up to 95800,,,,,
95801,95801 up to 95900,,,,,
95803,95801 up to 95900,,,,,
95813,95801 up to 95900,,,,,
95819,95801 up to 95900,,,,,
95857,95801 up to 95900,,,,,
95869,95801 up to 95900,,,,,
95873,95801 up to 95900,,,,,
95881,95801 up to 95900,,,,,
95891,95801 up to 95900,,,,,
95911,95901 up to 96000,,,,,
95917,95901 up to 96000,,,,,
95923,95901 up to 96000,,,,,
95929,95901 up to 96000,,,,,
95947,95901 up to 96000,,,,,
95957,95901 up to 96000,,,,,
95959,95901 up to 96000,,,,,
95971,95901 up to 96000,,,,,
95987,95901 up to 96000,,,,,
95989,95901 up to 96000,,,,,
96001,96001 up to 96100,,,,,
96013,96001 up to 96100,,,,,
96017,96001 up to 96100,,,,,
96043,96001 up to 96100,,,,,
96053,96001 up to 96100,,,,,
96059,96001 up to 96100,,,,,
96079,96001 up to 96100,,,,,
96097,96001 up to 96100,,,,,
96137,96101 up to 96200,,,,,
96149,96101 up to 96200,,,,,
96157,96101 up to 96200,,,,,
96167,96101 up to 96200,,,,,
96179,96101 up to 96200,,,,,
96181,96101 up to 96200,,,,,
96199,96101 up to 96200,,,,,
96211,96201 up to 96300,,,,,
96221,96201 up to 96300,,,,,
96223,96201 up to 96300,,,,,
96233,96201 up to 96300,,,,,
96259,96201 up to 96300,,,,,
96263,96201 up to 96300,,,,,
96269,96201 up to 96300,,,,,
96281,96201 up to 96300,,,,,
96289,96201 up to 96300,,,,,
96293,96201 up to 96300,,,,,
96323,96301 up to 96400,,,,,
96329,96301 up to 96400,,,,,
96331,96301 up to 96400,,,,,
96337,96301 up to 96400,,,,,
96353,96301 up to 96400,,,,,
96377,96301 up to 96400,,,,,
96401,96401 up to 96500,,,,,
96419,96401 up to 96500,,,,,
96431,96401 up to 96500,,,,,
96443,96401 up to 96500,,,,,
96451,96401 up to 96500,,,,,
96457,96401 up to 96500,,,,,
96461,96401 up to 96500,,,,,
96469,96401 up to 96500,,,,,
96479,96401 up to 96500,,,,,
96487,96401 up to 96500,,,,,
96493,96401 up to 96500,,,,,
96497,96401 up to 96500,,,,,
96517,96501 up to 96600,,,,,
96527,96501 up to 96600,,,,,
96553,96501 up to 96600,,,,,
96557,96501 up to 96600,,,,,
96581,96501 up to 96600,,,,,
96587,96501 up to 96600,,,,,
96589,96501 up to 96600,,,,,
96601,96601 up to 96700,,,,,
96643,96601 up to 96700,,,,,
96661,96601 up to 96700,,,,,
96667,96601 up to 96700,,,,,
96671,96601 up to 96700,,,,,
96697,96601 up to 96700,,,,,
96703,96701 up to 96800,,,,,
96731,96701 up to 96800,,,,,
96737,96701 up to 96800,,,,,
96739,96701 up to 96800,,,,,
96749,96701 up to 96800,,,,,
96757,96701 up to 96800,,,,,
96763,96701 up to 96800,,,,,
96769,96701 up to 96800,,,,,
96779,96701 up to 96800,,,,,
96787,96701 up to 96800,,,,,
96797,96701 up to 96800,,,,,
96799,96701 up to 96800,,,,,
96821,96801 up to 96900,,,,,
96823,96801 up to 96900,,,,,
96827,96801 up to 96900,,,,,
96847,96801 up to 96900,,,,,
96851,96801 up to 96900,,,,,
96857,96801 up to 96900,,,,,
96893,96801 up to 96900,,,,,
96907,96901 up to 97000,,,,,
96911,96901 up to 97000,,,,,
96931,96901 up to 97000,,,,,
96953,96901 up to 97000,,,,,
96959,96901 up to 97000,,,,,
96973,96901 up to 97000,,,,,
96979,96901 up to 97000,,,,,
96989,96901 up to 97000,,,,,
96997,96901 up to 97000,,,,,
97001,97001 up to 97100,,,,,
97003,97001 up to 97100,,,,,
97007,97001 up to 97100,,,,,
97021,97001 up to 97100,,,,,
97039,97001 up to 97100,,,,,
97073,97001 up to 97100,,,,,
97081,97001 up to 97100,,,,,
97103,97101 up to 97200,,,,,
97117,97101 up to 97200,,,,,
97127,97101 up to 97200,,,,,
97151,97101 up to 97200,,,,,
97157,97101 up to 97200,,,,,
97159,97101 up to 97200,,,,,
97169,97101 up to 97200,,,,,
97171,97101 up to 97200,,,,,
97177,97101 up to 97200,,,,,
97187,97101 up to 97200,,,,,
97213,97201 up to 97300,,,,,
97231,97201 up to 97300,,,,,
97241,97201 up to 97300,,,,,
97259,97201 up to 97300,,,,,
97283,97201 up to 97300,,,,,
97301,97301 up to 97400,,,,,
97303,97301 up to 97400,,,,,
97327,97301 up to 97400,,,,,
97367,97301 up to 97400,,,,,
97369,97301 up to 97400,,,,,
97373,97301 up to 97400,,,,,
97379,97301 up to 97400,,,,,
97381,97301 up to 97400,,,,,
97387,97301 up to 97400,,,,,
97397,97301 up to 97400,,,,,
97423,97401 up to 97500,,,,,
97429,97401 up to 97500,,,,,
97441,97401 up to 97500,,,,,
97453,97401 up to 97500,,,,,
97459,97401 up to 97500,,,,,
97463,97401 up to 97500,,,,,
97499,97401 up to 97500,,,,,
97501,97501 up to 97600,,,,,
97511,97501 up to 97600,,,,,
97523,97501 up to 97600,,,,,
97547,97501 up to 97600,,,,,
97549,97501 up to 97600,,,,,
97553,97501 up to 97600,,,,,
97561,97501 up to 97600,,,,,
97571,97501 up to 97600,,,,,
97577,97501 up to 97600,,,,,
97579,97501 up to 97600,,,,,
97583,97501 up to 97600,,,,,
97607,97601 up to 97700,,,,,
97609,97601 up to 97700,,,,,
97613,97601 up to 97700,,,,,
97649,97601 up to 97700,,,,,
97651,97601 up to 97700,,,,,
97673,97601 up to 97700,,,,,
97687,97601 up to 97700,,,,,
97711,97701 up to 97800,,,,,
97729,97701 up to 97800,,,,,
97771,97701 up to 97800,,,,,
97777,97701 up to 97800,,,,,
97787,97701 up to 97800,,,,,
97789,97701 up to 97800,,,,,
97813,97801 up to 97900,,,,,
97829,97801 up to 97900,,,,,
97841,97801 up to 97900,,,,,
97843,97801 up to 97900,,,,,
97847,97801 up to 97900,,,,,
97849,97801 up to 97900,,,,,
97859,97801 up to 97900,,,,,
97861,97801 up to 97900,,,,,
97871,97801 up to 97900,,,,,
97879,97801 up to 97900,,,,,
97883,97801 up to 97900,,,,,
